Title,Link,Description,Tags
Scheme of Fund for Regeneration of Traditional Industries,https://www.myscheme.gov.in/schemes/sfurti,"To make the traditional industries more productive and competitive and facilitating their sustainable development, the Govt. of India announced in 2005-06, setting up of a fund for the regeneration of traditional industries. Pursuant to this announcement, a Central Sector Scheme titled the “SFURTI"".","SFURTI, Traditional Industries, MSME, Coir, Soft Intervention, Hard Intervention, Thematic Intervention"
Coir Vikas Yojana- Coir Industry Technology Upgradation Scheme,https://www.myscheme.gov.in/schemes/cvy-citus,"The scheme “Coir Industry Technology Upgradation Scheme (CITUS)” is a component of “Coir Vikas Yojana” and the scheme was launched by Ministry of Micro, Small & Medium Enterprises, Government of India.","Coir, Coir Industry, Technology Upgradation, MSME, CITUS"
Production Linked Incentive (PLI) Scheme for White Goods (Air Conditioners and LED Lights),https://www.myscheme.gov.in/schemes/pliwg,"The scheme targets manufacturers of components / sub-assemblies of Air Conditioners & LED Lights and offers 4–6% incentive on incremental sales to boost localization, reduce imports, and build a domestic supply chain.","PLI, White Goods, DPIIT, AC, LED, Incentive"
PM Street Vendor’s AtmaNirbhar Nidhi (PM SVANidhi),https://www.myscheme.gov.in/schemes/pm-svanidhi,"PM SVANidhi is a micro-credit scheme launched on 1st June 2020 by the MoHUA to provide handholding support to street vendors. The scheme facilitates a working capital collateral-free loan of ₹10,000, with subsequent loans of ₹20,000 and ₹50,000 with a 7% interest subsidy.","Street Vendors, Working Capital Loan, Enhanced Livelihood, Digital Empowerment, Affordable Credit"
Reimbursement of membership Fee in Government promoted E-Commerce Portals,https://www.myscheme.gov.in/schemes/rmfgp,Reimbursement of Membership fee of Government promoted e-commerce portals Scheme is a sub scheme under National Scheduled Caste and Scheduled Tribe Hub (NSSH) scheme.,"Financial Assistance, Business, Entrepreneurship"
Bank Guarantee Charges Reimbursement Scheme,https://www.myscheme.gov.in/schemes/bgcrs,"Under the Ministry Of Micro, Small & Medium Enterprises, Bank Guarantee Charges Reimbursement Scheme is a sub scheme under National Scheduled Caste and Scheduled Tribe Hub (NSSH) scheme.","Financial Assistance, Reimbursement, Business, Enterpreneurship"
Bank Loan Processing Fee Reimbursement Scheme,https://www.myscheme.gov.in/schemes/bnpfrs,"The Bank Loan Processing Fee Reimbursement Scheme comes under the purview of the Ministry of Micro, Small and Medium Enterprises (MSME) of the Government of India.","Financial Assistance, Entrepreneurship, MSME, Reimbursement"
Testing Fee Reimbursement Scheme,https://www.myscheme.gov.in/schemes/tfrs,Testing Fee Reimbursement Scheme for Scheduled Caste / Scheduled Tribe is a sub scheme under National Scheduled Caste and Scheduled Tribe Hub (NSSH) scheme.,"Business, Enterpremeurship"
Coir Vikas Yojana- Export Market Promotion Scheme,https://www.myscheme.gov.in/schemes/cvy-emps,Coir Board is implementing the Central Sector Scheme “Export Market Promotion Scheme” with a view to improve the export performance of Indian Coir Sector through various export market promotion activities.,"Coir Board, Coir, Export, Promotion, MSME, Entrepreneur, Exporter"
Production Linked Incentive (PLI) Scheme (PLI 1.2) for Specialty Steel,https://www.myscheme.gov.in/schemes/ssteel,"under this scheme to promote domestic manufacturing of specialty steel by encouraging incremental investment, increasing production of value-added steel, enhancing technological capabilities, and reducing import dependence while generating employment.","Specialty Steel, Company, PLI, Business"
Production Linked Incentive (PLI) Scheme for Food Processing Industry,https://www.myscheme.gov.in/schemes/plisfpi,"The scheme aims to promote food manufacturing, branding, and employment. Through this scheme, financial incentives and branding support are provided to food processing entities.","Food Manufacturing, Branding, Employment, Food Processing Entities, Small And Medium Enterprises, PLI"
Production Linked Incentive Scheme for Millet Based Products,https://www.myscheme.gov.in/schemes/plismbp,"The scheme aims to increase usage of millets and promote value-added millet products. Through this scheme, financial incentives on incremental sales are provided to eligible manufacturers.","Millets, Financial Incentive, Incremental Sale, Manufacturer, Export Market, Food Products, PLI"
Production Linked Incentive (PLI) Scheme for Textiles Part 2,https://www.myscheme.gov.in/schemes/plitextile2,"The scheme aims to promote MMF and technical textile production for global competitiveness and employment generation. Through this scheme, performance-based financial incentives are provided to textile manufacturers.","MMF Fabrics, Technical Textiles, MMF Apparel, Textile Production, Textile Manufacturers, Employment Generation"
Production Linked Incentive (PLI) Scheme for Textiles Part-1,https://www.myscheme.gov.in/schemes/plitexttiles,"The scheme aims to promote MMF and technical textile production for global competitiveness and employment generation. Through this scheme, performance-based financial incentives are provided to textile manufacturers.","MMF Fabrics, Technical Textiles, MMF Apparel, Textile Production, Textile Manufacturers, Employment Generation"
Scheme for Assistance for Industrial Infrastructure-DNH&DD,https://www.myscheme.gov.in/schemes/aiis,The scheme aims to provide financial support for improvement of infrastructure in OIDC/Non-OIDC Estates /Private Estates / Industrial Areas.,"Financial Support, Industrial Infrastructure, Employment Generation, Industrial Estates, Industrial Park, Utilities"
Mizoram Bana Kaih (Handholding) Scheme,https://www.myscheme.gov.in/schemes/mbkhhs,"The scheme aims to empower individuals and organizations by providing financial, technical, and institutional support for livelihood, entrepreneurship, and employment generation. It also promotes sustainable socio-economic development and youth engagement in Mizoram.","Handholding Support, Progress Partners, Livelihood Development, Startup Support, Credit Linkage, Market Support, Youth Empowerment"
Production Linked Incentive (PLI) Scheme for Promotion of Domestic Manufacturing of Critical Key Starting Materials (KSMs)/ Drug Intermediates (DIs) and Active Pharmaceutical Ingredients (APIs) in India,https://www.myscheme.gov.in/schemes/pliksmsapi,"The objective of the Scheme is to attain self-reliance and reduce import dependence in critical KSMs/DIs/APIs. Under the Scheme, financial incentives shall be given based on threshold investment and domestic sales made by selected applicant for the eligible products.","Production Linked Incentive, PLI, Bulk Drugs, Pharmaceutical Manufacturing, Domestic Production, Greenfield Projects"
Production Linked Incentive (PLI) Scheme For National Programme on Advanced Chemistry Cell (ACC) Battery Storage,https://www.myscheme.gov.in/schemes/pliaccb,"The scheme aims to promote giga-scale ACC manufacturing in India. Through this scheme, financial incentives are provided to selected firms to boost domestic battery manufacturing and reduce imports.","Financial Incentive, Domestic Battery, Manufacturing, Advanced Chemistry Cells, Production"
Production Linked Incentive (PLI) Scheme for Automobile and Auto Components Industry,https://www.myscheme.gov.in/schemes/plisfaaci,The scheme offers financial incentives to boost domestic manufacturing of Advanced Automotive Technology products and attract investments in the automotive manufacturing value chain.,"Production Linked Incentive, PLI, Automobile Industry, Auto Components, Advanced Automotive Technology, Investment Promotion, Electric Vehicles, Hydrogen Fuel Cell Vehicles"
Production Linked Incentive Scheme Tranche-I under National Programme on High Efficiency Solar PV Modules,https://www.myscheme.gov.in/schemes/plinphespvm,"The scheme aims to promote the manufacturing of high-efficiency solar photovoltaic modules and reduce import dependence. Through this scheme, Production Linked Incentive is provided to eligible manufacturers.","Domestic Manufacturing Capacity, Technology Adoption, Integrated Plants, Local Material, Employment Generation, Solar Photovoltaic Modules"
Production Linked Incentive Scheme for Promoting Domestic Manufacturing of Medical Devices,https://www.myscheme.gov.in/schemes/plispdmmd,The objective of the Scheme is to provide financial incentive to boost domestic manufacturing and attract large investments in the Medical Device Sector.,"Production Linked Incentive, PLI, Medical Devices Manufacturing, Incremental Sales Incentive, Domestic Manufacturing, Import Reduction, Investment Promotion"
Pradhan Mantri Bhartiya Janaushadhi Pariyojana,https://www.myscheme.gov.in/schemes/pmbjp,"Pradhan Mantri Bhartiya Janaushadhi Pariyojana was launched by the Department of Pharmaceuticals, in November 2008. Under the scheme, dedicated outlets known as Janaushadhi Kendras are opened to make quality generic medicines available to all at affordable prices.","Medicine, Pharmaceutical, Healthcare, Entrepreneur, Janaushadhi, Generic Drugs"
PM Vishwakarma,https://www.myscheme.gov.in/schemes/pmv,"The scheme ""PM Vishwakarma "" by the Ministry of Micro, Small & Medium Enterprises, is a new scheme that envisages providing end-to-end holistic support to traditional artisans and craftspeople in scaling up their conventional products and services.","Artisans, Craftspeople, Skill Upgradation, Toolkit Incentive"
Modified Market Development Assistance Scheme,https://www.myscheme.gov.in/schemes/mmdas,"The scheme aims to enhance the production and sales of Khadi and Polyvastra products by supporting technology upgradation, market promotion, and providing direct incentives to artisans and Karyakartas. It targets Khadi Institutions and their associated artisans and workers.","Artisan, Production, Marketing, Subsidy, Incentive"
Incubation Scheme,https://www.myscheme.gov.in/schemes/is,Incubation Scheme aims to promote and support untapped creativity and to promote adoption of latest technologies in MSMEs that seek the validation of their ideas at the proof-of-concept level.,"Capital Support, Plant And Machinery, Financial Support, Business & Entreurprneurship"
Khadi Gramodyog Vikas Yojana: Gramodyog Vikas Yojana,https://www.myscheme.gov.in/schemes/gvyoj,"The scheme aims to increase productivity and wages of Khadi artisans, improve production infrastructure, boost employment and sales, revive traditional rural skills, modernize sales outlets, and promote marketing and exports.","Khadi, Gramodyog, Agarbatti Programme, Leather Footwear Activity, Pottery Activity, Beekeeping Activity"
