Title,Link,Description,Tags
Scholarship for Fatherless Girls,https://www.myscheme.gov.in/schemes/sfg,"The objective of this scheme is to support the education of girls who have lost their fathers and are studying in government schools. Under this scheme, scholarships ranging from ₹350/- to ₹450/- are provided to eligible girls from Class 1 to Class 12.","Scholarship, Girl Student, Orphan, Fatherless"
Sewing Machine Scheme (HBOCWWB),https://www.myscheme.gov.in/schemes/smshbocwwb,"This scheme aims to encourage registered women construction workers and to enable them to mend their clothing at their homes. Under this scheme, financial assistance is provided to registered women construction workers to purchase a Sewing Machine.","Building Worker, Construction Worker, Labour, Sewing Machine, Woman, Financial Assistance"
Sewing Machine Scheme- Haryana Labour Welfare Board,https://www.myscheme.gov.in/schemes/sms-hlwb,"Under this scheme, financial assistance of ₹4,500/- is provided to women workers employed in Industrial and Commercial Establishments in the state of Haryana for the purchase of sewing machines for their domestic use.","Sewing Machine, Woman Worker, Organized Sector, Financial Assistance"
Shagun Yojana,https://www.myscheme.gov.in/schemes/sy,"The ""Shagun Yojana"" aims to assist BPL families with financial aid for the marriage of their daughters. A grant of ₹31,000 is provided to the girl/women.","Financial Assistance, Marriage, Re-Marriage, Widow Marriage"
Shaadi Mubarak Scheme,https://www.myscheme.gov.in/schemes/sms,"In order to prevent child marriages and support marriage expense of financially distressed families, on 02nd October 2014, Government of Telangana (GoTS) introduced a welfare scheme called “Shaadi Mubarak’’, providing financial assistance for marriages of minority community girls.","Shaadi, Marriage, Girl, Minority"
Shelter Home For Women (SHW),https://www.myscheme.gov.in/schemes/shw,"The scheme ""Shelter Home for Women (SHW)"" provides temporary shelter and support to women who have no family or social support systems to rely on and rehabilitate the women socially and economically by the provision of skill training, and counselling.","Women, Shelter, Counselling, Skill, Training"
Shramashakthi Special Women's Scheme,https://www.myscheme.gov.in/schemes/ssws,"The ""Shramashakthi Special Women's Scheme"" is a special scheme for the economic empowerment of widowed, divorced, unmarried women of the minority community.","Loan, Economic Empowerment, Women, Minority Community"
Sikkim Unmarried Women Pension Scheme,https://www.myscheme.gov.in/schemes/suwps,"The scheme “Sikkim Unmarried Women Pension Scheme (SUWPS)” was launched in 2013 by the Department of Women & Child Welfare, Govt. of Sikkim. Under this scheme, the unmarried women of Below Poverty Line (BPL) families in Sikkim would receive a pension of ₹ 2000/- per month.","Unmarried Women, Pension, Below Poverty Line, Direct Benefit Transfer"
Sikkim Grant of Scholarship to Students with Disabilities Scheme,https://www.myscheme.gov.in/schemes/sgssds,"The Government of Sikkim has introduced the Sikkim Grant of Scholarship to Students with Disabilities Scheme, 2014. This scheme aims to provide financial assistance to differently-abled students to help them secure academic education and technical or professional training.","Education, Student, Financial Assistance, Person With Disability"
Skill Development Training - 90 Days Skill Development Training Programme in Curtain & Garment Stitching,https://www.myscheme.gov.in/schemes/sdt-90dsdtpcgs,The Telangana Building & Other Construction Workers Welfare Board offers a 90-day non-residential skill development training programme specifically designed for unemployed girls and women who are dependents of registered construction workers.,"Training, Women, Sewing Machine, Construction Workers, Self-employment"
Snehayanam Scheme For Mothers Of Persons With Special Needs,https://www.myscheme.gov.in/schemes/ssmpsn,"The scheme “Snehayanam Scheme for Mothers of Persons with Special Needs” was launched by the Department of Social Justice, Government of Kerala.","PwD, Mother, Auto Rickshaw, Disability, Livelihood, Widow, BPL"
Snehasparsham,https://www.myscheme.gov.in/schemes/s-kerala,The Government of Kerala has launched the “Snehasparsham” scheme to protect and help unwed mothers. The problems of unwed mothers are linked with various socio-economic and cultural variables.,"Unwed Mother, Unmarried Mother, Financial Assistance"
"Special Incentive Scheme for Women of Tharu, Boksa and Other Tribes (For Training and Marketing)",https://www.myscheme.gov.in/schemes/siswtbottm,"The scheme aims to empower tribal women artisans through specialized training and marketing opportunities and ensures the provision of financial assistance for travel, logistics, and stall rent for participating artisans.","Tribal Women, Tharu Tribe, Boksa Tribe, Training Incentive, Marketing Promotion, Handloom Exhibition"
Sponsorship Scheme (90% Centrally Funded),https://www.myscheme.gov.in/schemes/ss90cf,"The scheme aims to provide financial assistance to children upto age of 18 years, including those who have lost both parents, those whose main earning parent has died, & children who have suffered due to violation of laws, child labor, child trafficking, child marriage & similar circumstances.","Sponsorship, Child Labour, Orphan Child, Child Victims, Child Marriage, POCSO Victims"
Teelu Rauteli Award,https://www.myscheme.gov.in/schemes/tra,"The scheme aims to recognize and honor women and adolescent girls who have made outstanding achievements in various fields such as social work, education, literature, art, culture, courage, and bravery.","Cash Award, Woman, Adolescent Girl"
Tejaswini-the Radiant,https://www.myscheme.gov.in/schemes/ttr,"A scheme to provide financial assistance to the young women for setting up gainful self-employment ventures, suited to their skills, training, aptitude and local conditions.","Women, Entrepreneurship, Livelihood Generation"
The Andaman & Nicobar Islands Allowance to Destitute Women Scheme,https://www.myscheme.gov.in/schemes/aniadws,"The scheme “The Andaman & Nicobar Islands Allowance to Destitute Women Scheme” is implemented by the Directorate of Social Welfare, Union Territory of Andaman and Nicobar Islands to provide financial assistance to the poorest and destitute women in the Andaman and Nicobar Islands.","Allowance, Destitute, Woman, Financial Assistance"
The Andaman & Nicobar Islands Widow Pension Scheme,https://www.myscheme.gov.in/schemes/aniwps,"The scheme “The Andaman & Nicobar Islands Widow Pension Scheme” is implemented by the Directorate of Social Welfare, Union Territory of Andaman and Nicobar Islands to provide financial assistance to poor and destitute widows in the Andaman and Nicobar Islands.","Widow, Pension, Woman, Financial Assistance, Poor"
The Punjab Financial Assistance to Acid Victims Scheme,https://www.myscheme.gov.in/schemes/pfaavs,The objective of this Scheme is to provide monthly Financial Assistance to females who have been rendered 40% disabled due to acid attack. This scheme is fully state-sponsored.,"Financial Assistance, Acid Victim, Woman"
"Theka Shramik, Gharelu Mahila Kamgar Evan Hamal Shramik Prasuti Sahayta Yojana",https://www.myscheme.gov.in/schemes/gmkhsps,"Chhattisgarh State Government started a scheme ""Theka Shramik, Gharelu Mahila Kamgar Evan Hamal Shramik Prasuti Sahayta Yojana"" for unorganized worker on 11 March 2015.","Health, Financial Assistance, Pregnancy Care"
To Increase Fish Seed Production and Inland Fisheries Resources in Tribal Areas: Fish Seed Rearing by Women - Gujarat,https://www.myscheme.gov.in/schemes/pfspfsrwguj,"The scheme aims to increase fish production through inland fisheries and provide employment opportunities, particularly to Scheduled Tribe women engaged in fish seed rearing.","Fish, Fish Activities, Fish Production, Scheduled Tribes, Fisherman, Self-Employment"
Training Program for A-HELP Women Workers - Uttarakhand Livestock Development Board,https://www.myscheme.gov.in/schemes/tpehw,The scheme aims to provide community-service-based skill development and employment opportunities for women in the field of animal husbandry. Eligible women members of Self-Help Groups under the Uttarakhand State Rural Livelihood Mission can apply.,"Training, A-Health Worker, Animal Husbandry, Self-Help Group, Woman, Pashu Sakhi, A-HELP"
State Award To Two Anganwadi Workers Under Integrated Child Development Services (ICDS) Schemes,https://www.myscheme.gov.in/schemes/satawicdss,"The scheme recognizes Anganwadi Workers under the Integrated Child Development Services (ICDS) Schemes for their exemplary performance in improving the quality and coverage of services provided to children and mothers. Each awardee receives a cash award of ₹5,000/- and a citation.","Anganwadi, Award, Mother, Child, Citation, Incentive"
State Marriage Assistance Scheme,https://www.myscheme.gov.in/schemes/smas,"The 'State Marriage Assistance Scheme' offers one-time financial aid to female beneficiaries from families holding AAY or PHH ration cards, with the amount directly credited to their Aadhaar-linked bank accounts. Additionally, divyangjan beneficiaries also receive financial assistance.","Financial Assistance, Marriage, Differently-abled Person, Female"
State Marriage Assistance Scheme For Poor Girls,https://www.myscheme.gov.in/schemes/smaspg,"A social welfare scheme by the Social Welfare Department of the Government of Jammu & Kashmir, for Poor Girls of Marriageable Age who belong to either AAY (Antyodaya Anna Yojana) or PHH (Priority Households) ration card holder families. The scheme is operational in all the districts across the UT.","Marriage, Financial Assistance"
Subsidized Scheme for Widows: Haryana Women Development Corporation,https://www.myscheme.gov.in/schemes/sswhrwcd,"The scheme aims to provide financial assistance to Haryana Domiciled Widow, Divorced, and Legally Separated Women. Through this scheme, a subsidy on the total loan is provided.","Self Reliant, Economic Status, Social Status, Interest, Loan"
Subsidy Scheme For Establishment Of Goat Unit (10+1) For Scheduled Tribe Women,https://www.myscheme.gov.in/schemes/ssegu10stw,"The scheme “Subsidy Scheme for Establishment of Goat Unit (10+1) for Scheduled Tribe Women” was launched by the Department of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat to uplift Economically poor livestock breeders of Gujarat State.","Scheduled Tribe, Woman, Subsidy, Milk Production, Goat"
