Title,Link,Description,Tags
Tribals Development Plan: Tea/Coffee And Coconut Parlor,https://www.myscheme.gov.in/schemes/tdp-tccp,"The scheme aims to attract tourists with better quality mechanized Tea and Coffee shops and tender coconut water parlors, as Goa is a tourist destination, ensuring better hygiene than other restaurants. The scheme provides entire project financing for establishing a parlor.","Tribal, Household, Livelihood, Entrepreneur, Tourism"
Unemployment Allowance Scheme,https://www.myscheme.gov.in/schemes/uas,"The Department of Labour and Employment, Government of Himachal Pradesh introduced Unemployment Allowance Scheme to provide allowance to eligible educated unemployed youth of Himachal, to enable them to sustain themselves for a certain period.","Unemployed Youth, Allowance, Employment Exchange"
Dharti Aaba Janjatiya Gram Utkarsh Abhiyaan - DNH & DD,https://www.myscheme.gov.in/schemes/dajgua,"The scheme ensures holistic and sustainable development of tribal communities, building on PMJANMAN. It promotes inter-ministerial convergence across 17 ministries with 25 focused interventions. Gap analysis by departments guides need-based funding to bridge development gaps effectively.",Dharti Aaba Janjatiya Gram Utkarsh Abhiyaan
Flexible Memorandum of Understanding (Flexi-MoU) Scheme,https://www.myscheme.gov.in/schemes/flexi-mou,The scheme is designed to cater to the needs of both industry as well as trainees. The scheme allows industries to train candidates as per their skill set requirements and provides trainees with an industry environment aligned with the market demand and latest technology to undergo training.,"Industry, Skill, Trainee, Certification, Modern Technology, Industrial Training Partner, Training"
LLB Internship Programme,https://www.myscheme.gov.in/schemes/llbip,"Department of Justice introduced an Internship Programme for young law students. The purpose is to well acquaint law students in the field of research & referencing work, in various specialized areas of justice delivery, such as Tele-Law, Nyaya Bandhu etc.","Internship, Law Students, Research, Access To Justice"
The Inland Waterways Authority of India Internship Scheme,https://www.myscheme.gov.in/schemes/ipiwai,The purpose of this scheme is to provide with Selected Candidates” short term exposure to different verticals/ divisions/ units of IWAI as “Interns”. An intern may be required to work at Head Office or Project Office depending upon the requirement of the Authority.,"Internship, Student, Stipend"
Advanced Vocational Training Scheme,https://www.myscheme.gov.in/schemes/avts,"The scheme aims to provide innovative, effective and integrated training opportunities for work force who need new skills to enjoy the dignity that comes with employment, independence and self-reliance.","Training Courses, Short Term Skill, Industry Relevant Courses, Skill Upgradation, Hostel Facility, Tailor Course"
National Centre for Communication Security (NCCS) Research Associates Scheme,https://www.myscheme.gov.in/schemes/nccsra,"NCCS engages young scholars as Research Associates  to contribute in development of Telecom Security eco system with in India by providing an opportunity to them to work in areas like Telecom Security Standard development, Lab recognition and Security Certification of telecom products.","Cybersecurity, Research, Telecommunications, Bengaluru, ITSAR, DoT"
RMEWF-Financial Assistance For Vocational Training Of Widows Of ESM,https://www.myscheme.gov.in/schemes/rmewf-vocational-training,The scheme aims to provide financial assistance to widows of ex-servicemen to help them become self-reliant through vocational training.,"Widows Of Ex-Servicemen, Vocational Training, Grant, Employment"
Divyangjan Kaushal Yojana,https://www.myscheme.gov.in/schemes/dky,"The scheme aims to ensure dignified livelihood opportunities for Persons with Disabilities (PwDs) by providing industry-relevant and customized training specific to each group. The scheme provides skill development in high-growth sectors such as Information Technology, Animation, Visual Effect, etc.","Disability, PwD, Divyangjan, Training, Skilling, Livelihood"
Sagar Samman Award- Recognition of Outstanding Maritime Training Institutes,https://www.myscheme.gov.in/schemes/ssa-romti,The scheme aims to recognize excellence in maritime education and training by providing rankings and recognition to top maritime institutes.,"Institutes, Training, Skill Development, Maritime"
Coir Vikas Yojana- Coir Industry Technology Upgradation Scheme,https://www.myscheme.gov.in/schemes/cvy-citus,"The scheme “Coir Industry Technology Upgradation Scheme (CITUS)” is a component of “Coir Vikas Yojana” and the scheme was launched by Ministry of Micro, Small & Medium Enterprises, Government of India.","Coir, Coir Industry, Technology Upgradation, MSME, CITUS"
PM Street Vendor’s AtmaNirbhar Nidhi (PM SVANidhi),https://www.myscheme.gov.in/schemes/pm-svanidhi,"PM SVANidhi is a micro-credit scheme launched on 1st June 2020 by the MoHUA to provide handholding support to street vendors. The scheme facilitates a working capital collateral-free loan of ₹10,000, with subsequent loans of ₹20,000 and ₹50,000 with a 7% interest subsidy.","Street Vendors, Working Capital Loan, Enhanced Livelihood, Digital Empowerment, Affordable Credit"
Assistance to Voluntary Organizations Working for Welfare of OBCs,https://www.myscheme.gov.in/schemes/avowwobc,"The ""Assistance to Voluntary Organizations Working for Welfare of OBCs"" scheme aims to involve the voluntary sector in improving the educational and socio-economic conditions of the target group i.e. OBCs to upgrade skills to enable them to start income-generating activities on their own.","Empowerment, Other Backward Class, NGO, Empolyment"
Production Linked Incentive (PLI) Scheme for Food Processing Industry,https://www.myscheme.gov.in/schemes/plisfpi,"The scheme aims to promote food manufacturing, branding, and employment. Through this scheme, financial incentives and branding support are provided to food processing entities.","Food Manufacturing, Branding, Employment, Food Processing Entities, Small And Medium Enterprises, PLI"
Production Linked Incentive (PLI) Scheme for Textiles Part 2,https://www.myscheme.gov.in/schemes/plitextile2,"The scheme aims to promote MMF and technical textile production for global competitiveness and employment generation. Through this scheme, performance-based financial incentives are provided to textile manufacturers.","MMF Fabrics, Technical Textiles, MMF Apparel, Textile Production, Textile Manufacturers, Employment Generation"
Production Linked Incentive (PLI) Scheme for Textiles Part-1,https://www.myscheme.gov.in/schemes/plitexttiles,"The scheme aims to promote MMF and technical textile production for global competitiveness and employment generation. Through this scheme, performance-based financial incentives are provided to textile manufacturers.","MMF Fabrics, Technical Textiles, MMF Apparel, Textile Production, Textile Manufacturers, Employment Generation"
Prime Minister’s Internship Scheme,https://www.myscheme.gov.in/schemes/pmis,"The scheme aims to provide internship opportunities to one crore youth in top 500 companies in five years. Through this Scheme, youth will gain exposure for 12 months to real-life business environment, across varied professions and employment opportunities.","Internship, Youth, Employment Opportunities, Training, Monthly Assistance, Skill Development"
Production Linked Incentive Scheme Tranche-I under National Programme on High Efficiency Solar PV Modules,https://www.myscheme.gov.in/schemes/plinphespvm,"The scheme aims to promote the manufacturing of high-efficiency solar photovoltaic modules and reduce import dependence. Through this scheme, Production Linked Incentive is provided to eligible manufacturers.","Domestic Manufacturing Capacity, Technology Adoption, Integrated Plants, Local Material, Employment Generation, Solar Photovoltaic Modules"
Pradhan Mantri Bhartiya Janaushadhi Pariyojana,https://www.myscheme.gov.in/schemes/pmbjp,"Pradhan Mantri Bhartiya Janaushadhi Pariyojana was launched by the Department of Pharmaceuticals, in November 2008. Under the scheme, dedicated outlets known as Janaushadhi Kendras are opened to make quality generic medicines available to all at affordable prices.","Medicine, Pharmaceutical, Healthcare, Entrepreneur, Janaushadhi, Generic Drugs"
