Scheme_ID,Title,Category,Description,Tags,Link
36c0b4e9,Kala Utsav Pratiyogita - Uttarakhand,Youth Sports Culture,The scheme aims to promote and encourage artistic talent among school students of Classes 9 to 12.,"Art Festival, Competition, Samagra Shiksha, Students",https://www.myscheme.gov.in/schemes/kupuk
86d8305b,Kala Gaurav Puraskar,Youth Sports Culture,"""Kala Gaurav Puraskar"" is presented to artists working in the field of Art and Culture who have given outstanding contributions in their respective fields of art. Such artists need to be felicitated and their substantial contribution needs to be felicitated.","Award, Art, Culture, Lifetime Achievement, Financial Assistance",https://www.myscheme.gov.in/schemes/kgp-goa
3838ef89,Khel Mahakumbh,Youth Sports Culture,"The scheme ""Khel Mahakumbh"" by the Sports, Youth and Cultural Activities Department, Government of Gujarat aims to promote sports culture and identify grassroots talent through cash prizes and structured competitions, benefiting all individuals and students across Gujarat.","Sports, Cash Prize, Sports Talent, Competition",https://www.myscheme.gov.in/schemes/kmk
30c7ed78,Khel Chhatravriti (Vritika) Yojana,Youth Sports Culture,"The ""Khel Chhatravriti (Vritika) Yojana"" implemented by the Directorate of Art, Culture, Sports, and Youth Affairs, Government of Jharkhand, provides financial assistance to athletes based on their performance to encourage sports as a career.","Financial Assistance, Sportsperson, Career, Scholarship",https://www.myscheme.gov.in/schemes/kcvy
a12c2f7b,Khel Pratibha Puraskar,Youth Sports Culture,"The scheme “Khel Pratibha Puraskar” by the Sports, Youth and Cultural Activities Department, Government of Gujarat aims to recognize and encourage sportspersons by providing cash prizes ranging from ₹10,000 to ₹5,00,00,000 to national and international medal winners across the state.","Sports Awards, Cash Prize, Athlete",https://www.myscheme.gov.in/schemes/kppg
c6e52a99,Khiladi Protsahan Chhatravriti Yojana,Youth Sports Culture,"The scheme aims to promote sports among talented youth sportspersons aged 14 to 23 years from Uttarakhand by providing a scholarship of ₹2,000/- per month and financial assistance of ₹10,000/- once a year for sports equipment.","Sports, Sportsperson, Scholarship, Player",https://www.myscheme.gov.in/schemes/piss
f6010230,Financial Assistance for Encouraging Worker's Children's Participation in Cultural Activities- Haryana Labour Welfare Board,Youth Sports Culture,"Under this scheme, financial assistance is provided to the children of the workers working in the industrial and commercial establishments of the state of Haryana for participating in cultural competitions so that the children of the workers can also become good artists.","Financial Assistance, Worker, Participation In Cultural Activities, Artist, Cultural Competitions, Dance, Music",https://www.myscheme.gov.in/schemes/faewcpca-hlwb
cfe216a5,Financial Assistance for Scaling Mount Everest and Other Inaccessible Mountains of the World,Youth Sports Culture,"The scheme ""Financial Assistance for Scaling Mount Everest and Other Inaccessible Mountains of the World"" aims to promote mountaineering by providing financial aid to successful climbers, including up to ₹15,00,000 for those who scale Mt. Everest.","Mountaineering, Everest Climbing, Adventure Sports",https://www.myscheme.gov.in/schemes/fasmeimw
8d0db4d4,Financial Assistance to Authors for Book Publication,Youth Sports Culture,"The scheme aims to support the state's eminent litterateurs, writers, poets, and authors by providing financial assistance whose literary works remain unpublished due to financial constraints.","Financial Assistance, Author, Book Publication, Writer, Poet, Litterateurs",https://www.myscheme.gov.in/schemes/fatafbp
f171ea5e,Financial Assistance to Commercial Tiatr Troupes/Directors/Producers for Stage Setting,Youth Sports Culture,"The scheme aims to encourage all round development of the Tiatr in all aspects by providing encouragement to commercial tiatr directors and producers to bring in development in stage setting, addressing the need for improved theatrical infrastructure and production quality.","Theatre, Director, Producer, Stage, Financial Assistance",https://www.myscheme.gov.in/schemes/facttdpss
3e834a66,"Financial Assistance to Sportspersons to Pursue Sports Coaching Courses Conducted by SAI, NSNIS, Patiala as a Part of Skill Development Programme to Improve their Employability",Youth Sports Culture,"The Scheme was launched by the Department of Sports & Youth Services Department, Government of Odisha to provide financial assistance to sportspersons of Odisha to help them become qualified coaches, by undertaking SAI, NSNIS coaching courses, so as to improve their employability.","Financial Assistance, Sportsperson, Sports Coaching, SAI, NSNIS, Skill Development, BPL",https://www.myscheme.gov.in/schemes/faspscccsnppsdppie
36fbf0db,Financial Assistance/Pension to Former Renowned Sportspersons,Youth Sports Culture,"The scheme aims to provide lifelong monthly financial assistance ranging from ₹4,000/- to ₹10,000/- in the form of a pension to former renowned sportspersons of Uttarakhand who are above 50 years of age and are financially weak.","Pension, Games, Sports, Sportsperson",https://www.myscheme.gov.in/schemes/fapfrs
0c774643,Financial Grant for Sports Associations,Youth Sports Culture,"The scheme ""Financial Grant for Sports Associations"" implemented by the Tourism, Art-Culture, Sports, and Youth Affairs Department, Government of Jharkhand, provides financial assistance to recognized sports associations for organizing sports activities and promoting talent.","Financial Assistance, Sports, Associations",https://www.myscheme.gov.in/schemes/fgfsa
43a0dd26,Konkani Song & Music Awards (Tiatr Kantaram),Youth Sports Culture,"The scheme aims to encourage producers, lyricists, singers, and musicians to produce qualitative Konkani Audio/Video/Digital albums of Tiatr songs. Cash awards from ₹5,000/- to ₹30,000/- are provided across twelve categories to Goan artists producing Konkani kantaram albums.","Artist, Culture, Music, Award, Competition",https://www.myscheme.gov.in/schemes/ksma-tk
862fc957,Late Jaswantsinhji Thakor and Late Rasiklal Andhariya Classical Music Scholarship,Youth Sports Culture,"The scheme ""Late Jaswantsinhji Thakor and Late Rasiklal Andhariya Classical Music Scholarship"" by the Sports, Youth and Cultural Activities Department aims to promote classical music education by providing annual scholarships to eligible Gurus and their disciples across Gujarat.","Classical Music, Music Scholarship, Music",https://www.myscheme.gov.in/schemes/ljtlracms
cc7cad49,Laxman Award / Rani Laxmi Bai Award Scheme,Youth Sports Culture,"The scheme “Laxman Award/Rani Laxmi Bai Award” was launched by the Department of Sports, Government of Uttar Pradesh to honor special sports personalities of the state. The Laxman award is to male sportspersons and the Rani Laxmi Bai award is given to female sportspersons.","Financial Assistance, Sports, Sportsperson, Award",https://www.myscheme.gov.in/schemes/larlbas
dbb4e165,Laxman Award / Rani Laxmi Bai Award Scheme- Differently-abled and Posthumously,Youth Sports Culture,"The scheme “Laxman Award/Rani Laxmi Bai Award” was launched by the Department of Sports, Government of Uttar Pradesh to honor special sports personalities of the state, differently-abled players and the Laxman Award, the highest sports award of the state will be given posthumously to Shahid.","Differently-abled, Sports, Sportsperson, Award, Posthumously",https://www.myscheme.gov.in/schemes/larlbasdaap
497c731e,Lifetime Contribution to Tiatr Awards (Commercial),Youth Sports Culture,"The scheme aims to recognize and honor tiatr artistes who have contributed immensely for the development of tiatr, its song and music in the past, addressing the need to acknowledge their lifetime dedication to this traditional art form. The scheme provides a comprehensive recognition package.","Culture, Artist, Award, Commercial, Theatre",https://www.myscheme.gov.in/schemes/lctac
31d22a8e,Lifetime Contribution to Khell/Khell-Tiatr Awards,Youth Sports Culture,The scheme aims to recognize veteran Khell/Khell-Tiatr artistes who have made significant contributions to this traditional art form. It honors deserving artistes with lifetime achievement awards and cash burse.,"Artist, Award, Theatre, Culture, Heritage",https://www.myscheme.gov.in/schemes/lckkta
e3803402,Lifetime Contribution to Konkani Cinema Award,Youth Sports Culture,"The scheme provides a prestigious annual award consisting of a shawl, memento, citation, and cash purse of ₹50,000/-, with recognition given at a special function held on 24th April every year on the anniversary of the release of the first Konkani film 'Mogacho Anvddo' by late Al-Jerry Braganza.","Artist, Cinema, Award, Culture, Heritage",https://www.myscheme.gov.in/schemes/lckca
1931059b,Lifetime Contribution to Tiatr Awards (Non-Commercial),Youth Sports Culture,"The scheme recognizes and honors non-commercial artistes who have contributed immensely for the development of tiatr, its song and music through yearly Tiatr Festivals/Competitions organized by Kala Academy and by organizing tiatrs in villages, as well as artistes who have enriched Konkani Tiatr.","Award, Artist, Culture, Achievement, Heritage",https://www.myscheme.gov.in/schemes/lctanc
904c54b0,Lokprasar Prakalpo Scheme,Youth Sports Culture,"The scheme “Lokprasar Prakalpo Scheme” was launched by the Department of Information & Cultural Affairs, Government of West Bengal in 2014 to revive the Folk and Tribal Culture in their respective genre across various zones and districts in the State.","Folk, Artists, Tribal Culture, Pension, Financial Assistance, Performance Fee",https://www.myscheme.gov.in/schemes/lps
